timestamp,boat_id,team_name,leg_id,leg_mode,speed_knots,vmg,true_wind_speed,true_wind_angle,true_wind_direction,gust_knots,heading,heel_angle,foil_cant,x_position,y_position,maneuver_type,course_side,sea_state
2026-05-20 01:37:14,Boat-1,Apex Wave Racing,6,Downwind,30.72,-24.678,14.386,143.45,205.478,15.902,172.179,10.066,61.179,-129.093,1578.127,none,starboard,2.322
2026-05-20 01:37:16,Boat-1,Apex Wave Racing,6,Downwind,30.184,-24.355,14.006,143.79,206.199,14.533,168.759,9.255,55.12,-126.404,1558.949,none,starboard,2.145
2026-05-20 01:37:18,Boat-1,Apex Wave Racing,6,Downwind,30.045,-26.166,13.926,150.562,207.592,15.089,172.992,7.99,55.513,-123.777,1551.377,none,starboard,1.891
2026-05-20 01:37:20,Boat-1,Apex Wave Racing,6,Downwind,29.757,-26.783,13.543,154.166,208.138,15.07,172.751,9.217,56.657,-121.211,1516.702,none,starboard,1.938
2026-05-20 01:37:22,Boat-1,Apex Wave Racing,6,Downwind,30.229,-25.989,13.699,149.285,205.81,13.699,172.543,8.511,55.269,-118.704,1511.493,none,starboard,2.068
2026-05-20 01:37:24,Boat-1,Apex Wave Racing,6,Downwind,28.749,-25.393,13.607,152.038,206.276,14.274,172.794,8.21,58.199,-116.254,1478.835,none,starboard,2.025
2026-05-20 01:37:26,Boat-1,Apex Wave Racing,6,Downwind,29.978,-23.577,13.558,141.855,209.115,15.226,168.529,10.902,55.78,-113.861,1473.186,none,starboard,2.051
2026-05-20 01:37:28,Boat-1,Apex Wave Racing,6,Downwind,29.089,-24.38,14.386,146.942,206.992,15.364,174.366,8.19,57.924,-111.521,1455.507,none,starboard,2.085
2026-05-20 01:37:30,Boat-1,Apex Wave Racing,6,Downwind,28.992,-22.93,13.302,142.269,209.226,13.621,172.438,11.753,54.391,-109.232,1426.273,none,starboard,1.927
2026-05-20 01:37:32,Boat-1,Apex Wave Racing,6,Downwind,29.611,-25.972,13.905,151.294,207.556,15.505,172.058,9.779,53.669,-106.993,1421.401,none,starboard,1.863
2026-05-20 01:37:34,Boat-1,Apex Wave Racing,6,Downwind,29.776,-23.898,13.48,143.38,207.646,15.363,175.477,10.209,56.288,-104.801,1394.508,none,starboard,1.959
2026-05-20 01:37:36,Boat-1,Apex Wave Racing,6,Downwind,28.665,-23.277,13.491,144.296,207.11,15.884,174.349,9.145,54.012,-102.653,1366.534,none,starboard,2.078
2026-05-20 01:37:38,Boat-1,Apex Wave Racing,6,Downwind,28.809,-25.046,13.071,150.388,208.644,14.695,169.726,10.457,59.197,-100.546,1351.506,none,starboard,2.079
2026-05-20 01:37:40,Boat-1,Apex Wave Racing,6,Downwind,29.261,-25.896,14.026,152.251,208.982,14.932,171.675,9.542,54.16,-98.478,1343.505,none,starboard,1.887
2026-05-20 01:37:42,Boat-1,Apex Wave Racing,6,Downwind,29.089,-24.696,14.108,148.1,206.457,14.759,175.604,9.194,55.012,-96.446,1323.488,none,starboard,2.168
2026-05-20 01:37:44,Boat-1,Apex Wave Racing,6,Downwind,29.43,-25.634,13.957,150.579,207.249,14.496,174.907,9.89,57.466,-94.447,1291.07,none,starboard,1.965
2026-05-20 01:37:46,Boat-1,Apex Wave Racing,6,Downwind,30.124,-26.211,12.603,150.469,208.954,14.199,172.119,8.034,55.582,-92.478,1278.952,none,starboard,1.839
2026-05-20 01:37:48,Boat-1,Apex Wave Racing,6,Downwind,28.848,-24.44,13.919,147.908,207.872,14.947,174.439,8.322,54.234,-90.534,1262.802,none,starboard,1.999
2026-05-20 01:37:50,Boat-1,Apex Wave Racing,6,Downwind,27.842,-22.784,13.481,144.919,207.761,14.948,170.158,9.141,60.288,-88.614,1239.274,none,starboard,1.908
2026-05-20 01:37:52,Boat-1,Apex Wave Racing,6,Downwind,26.778,-23.32,12.528,150.561,209.37,14.612,173.238,10.265,55.089,-86.714,1240.782,none,starboard,1.803
2026-05-20 01:37:54,Boat-1,Apex Wave Racing,6,Downwind,26.662,-23.257,13.638,150.725,209.634,14.87,176.026,10.051,56.789,-84.831,1207.364,none,starboard,1.977
2026-05-20 01:37:56,Boat-1,Apex Wave Racing,6,Downwind,25.388,-22.35,13.782,151.68,208.052,15.606,173.002,11.221,56.999,-82.96,1186.746,none,starboard,1.887
2026-05-20 01:37:58,Boat-1,Apex Wave Racing,6,Downwind,24.819,-21.572,13.525,150.364,208.766,15.273,174.588,9.574,58.758,-81.099,1176.965,none,starboard,1.794
2026-05-20 01:38:00,Boat-1,Apex Wave Racing,6,Downwind,23.729,-5.487,13.479,103.369,207.314,14.804,174.483,15.03,58.549,-79.244,1147.523,none,starboard,2.072
2026-05-20 01:38:02,Boat-1,Apex Wave Racing,6,Upwind,22.536,14.477,13.51,50.03,207.892,13.688,175.415,18.754,56.519,-77.391,1138.582,none,starboard,2.105
2026-05-20 01:38:04,Boat-1,Apex Wave Racing,6,Upwind,23.437,23.392,14.058,3.557,209.065,15.542,174.654,21.695,57.51,-75.538,1101.306,gybe,starboard,2.055
2026-05-20 01:38:06,Boat-1,Apex Wave Racing,6,Upwind,22.339,16.234,13.78,-43.389,208.849,14.883,164.075,19.784,57.579,-72.962,1091.255,none,port,1.822
2026-05-20 01:38:08,Boat-1,Apex Wave Racing,6,Downwind,22.794,-1.704,11.81,-94.286,207.838,12.33,167.275,15.116,58.785,-70.379,1083.224,none,port,1.722
2026-05-20 01:38:10,Boat-1,Apex Wave Racing,6,Downwind,24.479,-19.398,13.513,-142.415,208.095,14.061,174.04,10.501,55.563,-67.784,1068.322,none,port,1.959
2026-05-20 01:38:12,Boat-1,Apex Wave Racing,6,Downwind,25.548,-22.487,13.308,-151.663,207.76,14.521,174.492,10.216,60.715,-65.174,1033.368,none,port,1.735
2026-05-20 01:38:14,Boat-1,Apex Wave Racing,6,Downwind,26.385,-21.297,12.336,-143.819,209.513,13.507,169.216,10.477,55.637,-62.545,1014.003,none,port,1.856
2026-05-20 01:38:16,Boat-1,Apex Wave Racing,6,Downwind,26.807,-22.029,12.83,-145.263,206.733,14.032,171.405,10.186,56.822,-59.895,1005.654,none,port,1.892
2026-05-20 01:38:18,Boat-1,Apex Wave Racing,6,Downwind,27.723,-23.388,13.594,-147.523,207.68,15.475,172.862,9.641,54.865,-57.22,978.771,none,port,2.179
2026-05-20 01:38:20,Boat-1,Apex Wave Racing,6,Downwind,26.955,-24.254,12.558,-154.127,206.891,13.543,168.447,8.155,54.405,-54.517,962.703,none,port,2.077
2026-05-20 01:38:22,Boat-1,Apex Wave Racing,6,Downwind,27.928,-24.71,13.186,-152.225,209.428,14.117,171.972,9.651,55.18,-51.782,952.168,none,port,1.689
2026-05-20 01:38:24,Boat-1,Apex Wave Racing,6,Downwind,27.858,-22.266,12.83,-143.062,206.767,14.421,174.412,9.488,54.944,-49.012,923.675,none,port,2.026
2026-05-20 01:38:26,Boat-1,Apex Wave Racing,6,Downwind,28.041,-25.037,12.565,-153.235,208.969,14.143,172.404,8.449,55.841,-46.206,895.176,none,port,1.629
2026-05-20 01:38:28,Boat-1,Apex Wave Racing,6,Downwind,26.702,-23.84,13.159,-153.229,210.859,15.397,166.151,9.226,54.966,-43.359,881.276,none,port,2.044
2026-05-20 01:38:30,Boat-1,Apex Wave Racing,6,Downwind,26.901,-21.941,12.805,-144.649,210.901,14.147,171.92,10.886,57.759,-40.468,871.904,none,port,1.804
2026-05-20 01:38:32,Boat-1,Apex Wave Racing,6,Downwind,27.643,-21.197,12.907,-140.068,207.006,14.042,171.423,10.703,55.26,-37.533,840.241,none,port,1.814
2026-05-20 01:38:34,Boat-1,Apex Wave Racing,6,Downwind,25.859,-22.023,12.239,-148.395,209.51,13.432,169.903,9.32,54.971,-34.549,832.655,none,port,1.759
2026-05-20 01:38:36,Boat-1,Apex Wave Racing,6,Downwind,27.433,-24.324,13.152,-152.457,208.226,14.635,165.422,8.955,55.96,-31.514,806.441,none,port,1.94
2026-05-20 01:38:38,Boat-1,Apex Wave Racing,6,Downwind,27.586,-24.805,12.963,-154.051,208.378,14.725,152.947,10.035,58.287,-28.427,809.115,none,port,1.915
2026-05-20 01:38:40,Boat-1,Apex Wave Racing,6,Downwind,26.782,-22.12,12.91,-145.68,209.705,13.914,173.538,7.672,56.957,-25.284,794.242,none,port,1.87
2026-05-20 01:38:42,Boat-1,Apex Wave Racing,6,Downwind,26.848,-24.252,13.127,-154.597,211.317,14.262,172.708,10.152,56.454,-22.085,753.129,none,port,1.906
2026-05-20 01:38:44,Boat-1,Apex Wave Racing,6,Downwind,26.253,-20.422,12.064,-141.066,210.696,13.96,169.764,8.564,54.028,-18.828,743.784,none,port,1.717
2026-05-20 01:38:46,Boat-1,Apex Wave Racing,6,Downwind,26.646,-22.445,12.857,-147.389,209.437,14.954,170.737,8.516,54.641,-15.51,716.714,none,port,1.918
2026-05-20 01:38:48,Boat-1,Apex Wave Racing,6,Downwind,26.554,-22.326,12.606,-147.222,211.164,13.785,158.979,9.431,54.372,-12.13,702.722,none,port,1.775
2026-05-20 01:38:50,Boat-1,Apex Wave Racing,6,Downwind,26.466,-23.488,12.764,-152.559,208.16,13.279,169.691,11.688,58.791,-8.688,698.962,none,port,1.876
2026-05-20 01:38:52,Boat-1,Apex Wave Racing,6,Downwind,26.365,-23.503,12.606,-153.055,209.827,13.441,172.209,11.156,57.448,-5.182,664.521,none,port,1.724
2026-05-20 01:38:54,Boat-1,Apex Wave Racing,6,Downwind,26.474,-23.35,12.327,-151.885,209.786,13.566,169.891,10.279,55.039,-1.611,647.236,none,port,1.667
2026-05-20 01:38:56,Boat-1,Apex Wave Racing,6,Downwind,26.588,-21.523,12.956,-144.049,210.81,14.651,164.831,10.555,55.639,2.026,624.091,none,port,1.66
2026-05-20 01:38:58,Boat-1,Apex Wave Racing,6,Downwind,27.562,-24.239,13.087,-151.574,210.685,15.361,172.026,7.735,55.215,5.729,620.162,none,port,1.826
2026-05-20 01:39:00,Boat-1,Apex Wave Racing,6,Downwind,26.468,-23.007,12.882,-150.371,211.021,13.595,171.037,9.85,55.081,9.499,570.746,none,port,1.692
2026-05-20 01:39:02,Boat-1,Apex Wave Racing,6,Downwind,26.609,-21.24,12.174,-142.958,211.019,14.506,152.036,9.737,57.263,13.335,571.94,none,port,1.748
2026-05-20 01:39:04,Boat-1,Apex Wave Racing,6,Downwind,26.328,-20.636,12.798,-141.613,211.274,14.512,168.48,9.577,56.086,17.238,556.169,none,port,1.91
2026-05-20 01:39:06,Boat-1,Apex Wave Racing,6,Downwind,26.336,-23.29,12.915,-152.17,211.97,14.189,165.4,9.704,60.13,21.208,533.313,none,port,1.688
2026-05-20 01:39:08,Boat-1,Apex Wave Racing,6,Downwind,25.844,-21.923,12.992,-148.028,211.599,16.437,161.313,9.409,58.729,25.243,525.435,none,port,1.982
2026-05-20 01:39:10,Boat-1,Apex Wave Racing,6,Downwind,25.653,-20.825,11.975,-144.271,211.325,13.058,171.139,11.05,58.677,29.345,509.255,none,port,1.802
2026-05-20 01:39:12,Boat-1,Apex Wave Racing,6,Downwind,26.033,-22.061,12.885,-147.933,211.898,13.986,164.779,7.952,57.729,33.511,472.407,none,port,1.752
2026-05-20 01:39:14,Boat-1,Apex Wave Racing,6,Downwind,26.685,-23.082,12.987,-149.878,212.354,14.471,167.088,9.808,55.884,37.741,478.396,none,port,1.708
2026-05-20 01:39:16,Boat-1,Apex Wave Racing,6,Downwind,26.908,-22.908,12.219,-148.359,210.828,13.375,168.56,8.975,57.504,42.034,435.229,none,port,1.8
2026-05-20 01:39:18,Boat-1,Apex Wave Racing,6,Downwind,25.94,-20.815,13.518,-143.364,211.184,14.585,161.421,9.844,56.089,46.388,435.663,none,port,1.953
2026-05-20 01:39:20,Boat-1,Apex Wave Racing,6,Downwind,26.339,-23.881,12.807,-155.052,212.5,14.881,169.851,9.623,59.347,50.802,409.141,none,port,1.904
2026-05-20 01:39:22,Boat-1,Apex Wave Racing,6,Downwind,26.053,-23.015,13.081,-152.055,209.987,14.465,167.62,8.441,57.304,55.275,386.017,none,port,1.84
2026-05-20 01:39:24,Boat-1,Apex Wave Racing,6,Downwind,26.403,-22.268,12.389,-147.5,213.248,14.866,164.913,10.087,56.959,59.805,368.128,none,port,1.634
2026-05-20 01:39:26,Boat-1,Apex Wave Racing,6,Downwind,26.992,-22.799,12.229,-147.637,210.011,13.361,164.286,9.699,56.705,64.389,352.209,none,port,1.417
2026-05-20 01:39:28,Boat-1,Apex Wave Racing,6,Downwind,26.312,-22.755,12.139,-149.863,211.162,13.503,167.849,9.073,59.434,69.026,335.353,none,port,1.794
2026-05-20 01:39:30,Boat-1,Apex Wave Racing,6,Downwind,26.5,-21.655,12.048,-144.8,210.46,15.069,166.807,9.668,54.025,73.714,308.903,none,port,1.76
2026-05-20 01:39:32,Boat-1,Apex Wave Racing,6,Downwind,27.418,-23.682,12.912,-149.738,213.993,14.579,165.213,9.589,59.717,78.449,295.157,none,port,2.205
2026-05-20 01:39:34,Boat-1,Apex Wave Racing,6,Downwind,27.007,-21.882,12.917,-144.116,211.244,13.264,167.677,9.426,56.276,83.23,272.85,none,port,1.648
2026-05-20 01:39:36,Boat-1,Apex Wave Racing,6,Downwind,26.309,-22.408,12.123,-148.401,211.217,12.975,165.487,9.858,54.083,88.054,251.19,none,port,1.445
2026-05-20 01:39:38,Boat-1,Apex Wave Racing,6,Downwind,26.922,-21.964,12.775,-144.667,211.337,13.293,165.078,9.871,55.292,92.919,235.424,none,port,1.792
2026-05-20 01:39:40,Boat-1,Apex Wave Racing,6,Downwind,26.464,-21.635,12.521,-144.839,212.003,14.411,164.006,9.524,53.727,97.82,214.546,none,port,2.046
2026-05-20 01:39:42,Boat-1,Apex Wave Racing,6,Downwind,27.06,-24.37,12.458,-154.236,211.596,13.341,159.166,10.974,57.635,102.756,201.105,none,port,1.676
2026-05-20 01:39:44,Boat-1,Apex Wave Racing,6,Downwind,27.233,-23.304,12.786,-148.842,211.975,14.153,163.352,10.231,54.808,107.722,188.524,none,port,1.747
2026-05-20 01:39:46,Boat-1,Apex Wave Racing,6,Downwind,26.413,-22.722,12.675,-149.346,208.322,13.882,159.158,9.392,56.843,112.717,167.792,none,port,1.551
2026-05-20 01:39:48,Boat-1,Apex Wave Racing,6,Downwind,27.075,-21.278,12.304,-141.802,212.437,13.504,169.333,10.525,58.429,117.737,162.218,none,port,1.531
2026-05-20 01:39:50,Boat-1,Apex Wave Racing,6,Downwind,26.964,-22.513,12.144,-146.611,212.355,12.901,168.028,8.967,55.334,122.778,114.374,none,port,1.449
2026-05-20 01:39:52,Boat-1,Apex Wave Racing,6,Downwind,27.209,-23.613,11.673,-150.209,213.56,12.449,154.847,9.269,55.95,127.838,114.583,none,port,1.469
2026-05-20 01:39:54,Boat-1,Apex Wave Racing,6,Downwind,27.567,-23.703,12.362,-149.301,213.917,13.746,163.67,9.459,54.293,132.912,92.793,none,port,1.748
2026-05-20 01:39:56,Boat-1,Apex Wave Racing,6,Downwind,27.385,-21.377,12.0,-141.317,212.21,13.391,162.421,9.171,55.795,137.998,79.908,none,port,1.434
2026-05-20 01:39:58,Boat-1,Apex Wave Racing,6,Downwind,27.026,-23.249,11.692,-149.345,213.21,13.164,166.949,10.163,60.784,143.091,60.664,none,port,1.451
2026-05-20 01:40:00,Boat-1,Apex Wave Racing,6,Downwind,27.455,-23.75,10.883,-149.887,211.266,11.745,166.004,9.226,57.61,148.189,35.944,none,port,1.526
2026-05-20 01:40:02,Boat-1,Apex Wave Racing,6,Downwind,26.923,-23.99,11.767,-153.005,213.363,12.819,166.087,9.127,55.97,153.287,19.758,none,port,1.502
2026-05-20 01:40:04,Boat-1,Apex Wave Racing,6,Downwind,26.967,-22.465,12.502,-146.413,211.85,13.851,168.465,9.441,55.49,158.383,-5.208,none,port,1.89
2026-05-20 01:16:06,Boat-2,Harbor Velocity Team,1,Upwind,24.929,16.947,13.859,-47.17,221.654,14.289,359.868,18.269,81.649,51.018,-0.355,none,port,1.915
2026-05-20 01:16:08,Boat-2,Harbor Velocity Team,1,Upwind,23.388,17.247,13.928,-42.488,219.678,16.437,359.867,17.375,77.761,50.98,16.193,none,port,2.033
2026-05-20 01:16:10,Boat-2,Harbor Velocity Team,1,Upwind,23.134,17.264,13.234,-41.731,218.557,13.267,359.808,17.039,78.316,50.924,40.018,none,port,2.023
2026-05-20 01:16:12,Boat-2,Harbor Velocity Team,1,Upwind,23.169,17.129,13.348,-42.328,220.921,15.541,359.596,17.575,77.641,50.847,55.65,none,port,1.982
2026-05-20 01:16:14,Boat-2,Harbor Velocity Team,1,Upwind,23.543,16.18,13.121,-46.586,220.877,14.426,359.483,20.173,76.944,50.747,65.13,none,port,2.014
2026-05-20 01:16:16,Boat-2,Harbor Velocity Team,1,Upwind,23.246,13.896,14.465,-53.289,221.649,15.924,359.655,19.082,76.874,50.618,80.987,none,port,2.335
2026-05-20 01:16:18,Boat-2,Harbor Velocity Team,1,Upwind,24.009,16.521,13.629,-46.518,221.406,16.706,359.654,17.605,77.689,50.46,112.765,none,port,2.402
2026-05-20 01:16:20,Boat-2,Harbor Velocity Team,1,Upwind,23.264,15.387,14.418,-48.591,222.158,16.008,359.325,16.734,78.193,50.268,139.094,none,port,1.942
2026-05-20 01:16:22,Boat-2,Harbor Velocity Team,1,Upwind,24.036,16.559,13.541,-46.455,220.756,15.567,359.138,16.671,79.138,50.04,148.455,none,port,1.82
2026-05-20 01:16:24,Boat-2,Harbor Velocity Team,1,Upwind,23.539,15.66,14.098,-48.296,220.282,14.43,359.24,18.003,77.784,49.772,172.08,none,port,1.965
2026-05-20 01:16:26,Boat-2,Harbor Velocity Team,1,Upwind,24.113,16.725,14.476,-46.084,218.67,15.165,358.853,17.729,76.529,49.462,191.964,none,port,1.995
2026-05-20 01:16:28,Boat-2,Harbor Velocity Team,1,Upwind,24.446,15.861,13.832,-49.547,220.682,15.994,358.21,18.415,76.664,49.108,205.229,none,port,2.007
2026-05-20 01:16:30,Boat-2,Harbor Velocity Team,1,Upwind,25.242,16.101,13.789,-50.368,219.799,16.074,358.662,16.433,74.964,48.707,216.147,none,port,2.124
2026-05-20 01:16:32,Boat-2,Harbor Velocity Team,1,Upwind,23.778,17.711,13.872,-41.857,220.831,15.461,358.932,17.933,80.049,48.256,241.703,none,port,1.859
2026-05-20 01:16:34,Boat-2,Harbor Velocity Team,1,Upwind,24.248,15.809,13.943,-49.311,220.77,16.069,358.457,19.648,76.316,47.753,267.273,none,port,2.173
2026-05-20 01:16:36,Boat-2,Harbor Velocity Team,1,Upwind,24.2,16.807,14.687,-46.013,221.18,15.527,358.018,19.98,78.992,47.197,281.02,none,port,2.167
2026-05-20 01:16:38,Boat-2,Harbor Velocity Team,1,Upwind,24.111,17.7,14.47,-42.769,220.652,16.588,357.557,16.203,77.785,46.585,301.036,none,port,2.27
2026-05-20 01:16:40,Boat-2,Harbor Velocity Team,1,Upwind,24.27,17.777,14.74,-42.905,221.727,16.133,357.36,17.307,77.872,45.916,311.048,none,port,2.249
2026-05-20 01:16:42,Boat-2,Harbor Velocity Team,1,Upwind,24.712,17.982,13.611,-43.311,217.861,15.562,357.793,17.286,76.986,45.187,331.357,none,port,1.951
2026-05-20 01:16:44,Boat-2,Harbor Velocity Team,1,Upwind,24.099,17.045,13.442,-44.984,221.111,14.76,357.531,18.42,75.822,44.398,350.429,none,port,2.007
2026-05-20 01:16:46,Boat-2,Harbor Velocity Team,1,Upwind,25.632,18.577,14.64,-43.552,222.254,16.525,357.803,16.94,75.694,43.547,369.389,none,port,2.46
2026-05-20 01:16:48,Boat-2,Harbor Velocity Team,1,Upwind,24.907,18.699,15.014,-41.345,222.958,15.737,354.831,19.666,80.335,42.634,396.411,none,port,2.194
2026-05-20 01:16:50,Boat-2,Harbor Velocity Team,1,Upwind,24.045,17.13,14.067,-44.569,221.903,14.698,356.018,18.285,77.448,41.656,390.292,none,port,1.844
2026-05-20 01:16:52,Boat-2,Harbor Velocity Team,1,Upwind,24.19,14.806,13.455,-52.26,222.982,15.751,357.671,18.733,79.076,40.614,425.424,none,port,1.932
2026-05-20 01:16:54,Boat-2,Harbor Velocity Team,1,Upwind,24.324,16.335,14.834,-47.811,221.313,16.538,355.202,20.093,79.724,39.507,443.141,none,port,2.041
2026-05-20 01:16:56,Boat-2,Harbor Velocity Team,1,Upwind,25.001,18.091,14.67,-43.646,221.136,16.26,356.732,18.151,76.647,38.334,452.584,none,port,2.216
2026-05-20 01:16:58,Boat-2,Harbor Velocity Team,1,Upwind,23.963,15.989,14.956,-48.146,221.827,15.229,356.494,18.928,78.108,37.096,485.375,none,port,2.353
2026-05-20 01:17:00,Boat-2,Harbor Velocity Team,1,Upwind,23.84,18.127,13.937,-40.505,221.332,15.638,354.868,17.165,77.312,35.792,494.088,none,port,2.067
2026-05-20 01:17:02,Boat-2,Harbor Velocity Team,1,Upwind,24.301,16.811,14.516,-46.229,220.571,14.56,357.08,17.003,75.355,34.422,515.148,none,port,2.297
2026-05-20 01:17:04,Boat-2,Harbor Velocity Team,1,Upwind,24.784,17.302,14.222,-45.724,220.963,15.018,356.392,17.723,76.963,32.987,549.076,none,port,2.054
2026-05-20 01:17:06,Boat-2,Harbor Velocity Team,1,Upwind,25.09,18.59,14.562,-42.19,220.609,16.51,353.768,20.238,78.328,31.487,561.692,none,port,2.217
2026-05-20 01:17:08,Boat-2,Harbor Velocity Team,1,Upwind,25.079,17.22,14.35,-46.636,222.409,16.58,354.405,19.04,76.449,29.923,577.131,none,port,2.176
2026-05-20 01:17:10,Boat-2,Harbor Velocity Team,1,Upwind,24.601,17.269,14.079,-45.415,221.824,15.825,354.047,18.583,76.704,28.296,594.262,none,port,2.152
2026-05-20 01:17:12,Boat-2,Harbor Velocity Team,1,Upwind,24.566,17.979,15.225,-42.957,221.361,15.225,355.928,17.136,77.134,26.607,608.931,none,port,2.388
2026-05-20 01:17:14,Boat-2,Harbor Velocity Team,1,Upwind,24.957,15.699,15.363,-51.02,221.251,16.374,355.348,19.669,81.039,24.857,642.567,none,port,2.334
2026-05-20 01:17:16,Boat-2,Harbor Velocity Team,1,Upwind,24.005,16.377,15.202,-46.984,222.607,16.576,348.286,17.077,74.307,23.047,652.674,none,port,2.111
2026-05-20 01:17:18,Boat-2,Harbor Velocity Team,1,Upwind,23.425,17.078,14.286,-43.195,222.937,17.179,350.027,16.565,78.141,21.18,660.299,none,port,2.166
2026-05-20 01:17:20,Boat-2,Harbor Velocity Team,1,Upwind,24.625,17.17,15.224,-45.791,220.775,15.224,355.172,17.783,76.999,19.256,674.233,none,port,2.205
2026-05-20 01:17:22,Boat-2,Harbor Velocity Team,1,Upwind,23.835,17.982,14.913,-41.025,220.545,15.911,355.062,19.921,76.298,17.279,706.489,none,port,2.23
2026-05-20 01:17:24,Boat-2,Harbor Velocity Team,1,Upwind,24.129,15.063,14.76,-51.372,223.128,16.448,349.87,20.706,76.901,15.248,720.617,none,port,2.28
2026-05-20 01:17:26,Boat-2,Harbor Velocity Team,1,Upwind,24.182,14.967,15.239,-51.76,220.693,16.883,354.049,18.417,78.599,13.168,729.493,none,port,2.225
2026-05-20 01:17:28,Boat-2,Harbor Velocity Team,1,Upwind,23.86,17.337,14.655,-43.397,222.912,16.068,354.552,17.586,78.647,11.04,760.983,none,port,2.236
2026-05-20 01:17:30,Boat-2,Harbor Velocity Team,1,Upwind,23.892,17.454,15.11,-43.07,224.047,16.76,353.358,16.701,77.871,8.867,774.587,none,port,2.322
2026-05-20 01:17:32,Boat-2,Harbor Velocity Team,1,Upwind,23.14,15.879,14.651,-46.671,224.113,16.889,353.915,18.883,79.457,6.651,798.673,none,port,2.386
2026-05-20 01:17:34,Boat-2,Harbor Velocity Team,1,Upwind,22.03,15.672,14.696,-44.653,223.195,16.578,351.086,19.059,79.928,4.395,816.538,none,port,2.36
2026-05-20 01:17:36,Boat-2,Harbor Velocity Team,1,Upwind,20.46,14.846,13.724,-43.48,223.225,15.2,353.123,19.917,79.224,2.102,827.675,none,port,2.106
2026-05-20 01:17:38,Boat-2,Harbor Velocity Team,1,Upwind,19.817,14.01,14.859,-45.013,225.061,16.665,352.923,20.521,77.312,-0.225,854.85,none,port,2.269
2026-05-20 01:17:40,Boat-2,Harbor Velocity Team,1,Upwind,18.467,16.073,15.1,-29.501,220.077,15.247,350.866,18.509,79.336,-2.584,865.422,none,port,2.395
2026-05-20 01:17:42,Boat-2,Harbor Velocity Team,1,Upwind,17.684,17.085,14.435,-14.956,222.249,15.617,352.557,18.34,79.401,-4.971,884.365,none,port,2.235
2026-05-20 01:17:44,Boat-2,Harbor Velocity Team,1,Upwind,18.913,18.905,15.681,-1.671,223.734,17.114,352.898,16.109,77.41,-7.383,902.156,tack,port,2.369
2026-05-20 01:17:46,Boat-2,Harbor Velocity Team,1,Upwind,18.125,17.586,16.143,14.003,222.497,16.143,349.563,18.245,76.141,-10.941,932.287,none,starboard,2.593
2026-05-20 01:17:48,Boat-2,Harbor Velocity Team,1,Upwind,18.766,16.676,15.545,27.302,224.339,16.181,349.496,18.023,75.123,-14.518,940.893,none,starboard,2.463
2026-05-20 01:17:50,Boat-2,Harbor Velocity Team,1,Upwind,19.041,14.011,14.885,42.62,222.788,15.965,352.034,19.879,78.363,-18.11,970.952,none,starboard,2.367
2026-05-20 01:17:52,Boat-2,Harbor Velocity Team,1,Upwind,20.947,14.917,15.32,44.593,222.968,16.071,341.991,19.595,78.582,-21.714,992.316,none,starboard,2.598
2026-05-20 01:17:54,Boat-2,Harbor Velocity Team,1,Upwind,21.675,15.045,15.026,46.043,222.494,16.196,299.22,19.077,75.811,-25.326,993.148,none,starboard,2.284
2026-05-20 01:17:56,Boat-2,Harbor Velocity Team,1,Upwind,22.361,15.0,14.953,47.87,222.173,15.553,351.677,19.696,79.423,-28.943,996.36,none,starboard,2.348
2026-05-20 01:17:58,Boat-2,Harbor Velocity Team,1,Upwind,22.475,16.762,14.534,41.769,222.141,16.734,352.511,16.667,77.727,-32.561,1042.606,none,starboard,2.223
2026-05-20 01:18:00,Boat-2,Harbor Velocity Team,1,Upwind,23.324,15.653,15.459,47.847,223.248,15.87,342.975,17.551,79.83,-36.177,1051.388,none,starboard,2.25
2026-05-20 01:18:02,Boat-2,Harbor Velocity Team,1,Upwind,23.523,16.04,15.368,47.007,222.021,16.908,348.437,18.218,78.114,-39.787,1066.206,none,starboard,2.256
2026-05-20 01:18:04,Boat-2,Harbor Velocity Team,1,Upwind,22.83,14.236,14.239,51.425,224.064,15.301,349.843,17.369,75.482,-43.389,1086.635,none,starboard,2.149
2026-05-20 01:18:06,Boat-2,Harbor Velocity Team,1,Upwind,22.784,15.115,14.9,48.44,223.557,16.366,351.877,18.153,78.164,-46.978,1106.34,none,starboard,2.258
2026-05-20 01:18:08,Boat-2,Harbor Velocity Team,1,Upwind,23.212,16.624,14.994,44.259,224.031,16.209,350.139,17.845,78.535,-50.551,1136.811,none,starboard,2.232
2026-05-20 01:18:10,Boat-2,Harbor Velocity Team,1,Upwind,22.57,15.981,15.933,44.924,221.624,18.011,349.125,19.58,76.604,-54.104,1147.338,none,starboard,2.458
2026-05-20 01:18:12,Boat-2,Harbor Velocity Team,1,Upwind,22.554,16.231,15.768,43.975,221.09,17.201,349.852,18.337,75.058,-57.636,1173.691,none,starboard,2.285
2026-05-20 01:18:14,Boat-2,Harbor Velocity Team,1,Upwind,22.816,16.374,15.863,44.141,223.062,15.863,344.871,19.236,77.695,-61.141,1186.653,none,starboard,2.246
2026-05-20 01:18:16,Boat-2,Harbor Velocity Team,1,Upwind,21.831,16.986,15.169,38.916,226.373,16.348,347.328,18.091,75.718,-64.618,1199.516,none,starboard,2.413
